time A1_xyz G1_xyz A2_xyz G2_xyz
(4284068.0, -0.016530999913811684, -1.0639619827270508, 0.024522000923752785, 2.1787500381469727, 1.0499999523162842, -0.8224999904632568, -0.042883001267910004, -1.0657310485839844, 0.04861700162291527, 3.0625, 1.5924999713897705, 1.9162499904632568)
(4284078.0, -0.016836000606417656, -1.0453569889068604, 0.027999000623822212, 2.0999999046325684, 1.6974999904632568, -0.7350000143051147, -0.0453840009868145, -1.0423680543899536, 0.028181999921798706, 3.2725000381469727, 1.662500023841858, 1.96875)
(4284088.0, -0.013786000199615955, -1.0230309963226318, 0.02824299968779087, 2.40625, 1.0762499570846558, -0.6474999785423279, -0.051667001098394394, -1.0122339725494385, 0.05550999939441681, 2.4674999713897705, 2.065000057220459, 2.161250114440918)
(4284098.0, -0.030561000108718872, -1.0216280221939087, 0.03483099862933159, 2.309999942779541, 0.11375000327825546, -0.5074999928474426, -0.03794199973344803, -1.0241899490356445, 0.051972001791000366, 3.333750009536743, 2.1524999141693115, 2.353749990463257)
(4284108.0, -0.01958099938929081, -1.0219329595565796, 0.02555900067090988, 2.40625, 0.5862500071525574, -0.5249999761581421, -0.04703100025653839, -1.0208959579467773, 0.04068699851632118, 3.237499952316284, 1.5575000047683716, 2.1962499618530273)
(4284118.0, -0.017506999894976616, -1.028581976890564, 0.020068999379873276, 2.2925000190734863, 1.7062499523162842, -0.22750000655651093, -0.044773999601602554, -1.0315710306167603, 0.06264699995517731, 3.1937499046325684, 1.653749942779541, 2.1787500381469727)
(4284128.0, -0.01634800061583519, -1.0115629434585571, 0.021167000755667686, 1.881250023841858, 1.5837500095367432, 0.061250001192092896, -0.048190001398324966, -1.0027179718017578, 0.061122000217437744, 3.359999895095825, 2.4412500858306885, 2.2487499713897705)
(4284138.0, -0.01891000010073185, -1.0236409902572632, 0.032756999135017395, 2.038749933242798, 1.5225000381469727, 0.11375000327825546, -0.03605100139975548, -1.02223801612854, 0.05081300064921379, 3.3424999713897705, 2.1875, 2.450000047683716)
(4284148.0, -0.020068999379873276, -1.0141249895095825, 0.019215000793337822, 1.8637499809265137, 0.7787500023841858, 0.2800000011920929, -0.04971500113606453, -1.0106480121612549, 0.05050799995660782, 3.9024999141693115, 1.662500023841858, 2.4149999618530273)
(4284158.0, -0.020068999379873276, -1.0307780504226685, 0.021777000278234482, 1.7762500047683716, 0.7087500095367432, 0.6650000214576721, -0.03861299902200699, -1.0296800136566162, 0.03989399969577789, 3.744999885559082, 1.5225000381469727, 2.5637500286102295)
(4284168.0, -0.020191000774502754, -1.0273619890213013, 0.023850999772548676, 1.5049999952316284, 0.6825000047683716, 1.0325000286102295, -0.045993998646736145, -1.022665023803711, 0.04001599922776222, 3.5875000953674316, 1.881250023841858, 2.4412500858306885)
(4284178.0, -0.018300000578165054, -1.0349260568618774, 0.0269009992480278, 1.662500023841858, 0.7875000238418579, 1.0149999856948853, -0.04306599870324135, -1.030961036682129, 0.048434000462293625, 3.71875, 1.784999966621399, 2.362499952316284)
(4284188.0, -0.019886000081896782, -1.042978048324585, 0.02769399993121624, 1.3387500047683716, 1.2074999809265137, 1.3650000095367432, -0.04184599965810776, -1.0434659719467163, 0.038247000426054, 3.9549999237060547, 1.408750057220459, 2.353749990463257)
(4284198.0, -0.017628999426960945, -1.0404770374298096, 0.03001200035214424, 1.2862499952316284, 0.9624999761581421, 1.653749942779541, -0.038307998329401016, -1.0373049974441528, 0.03568499907851219, 3.307499885559082, 1.8637499809265137, 2.432499885559082)
(4284208.0, -0.02012999914586544, -1.0371220111846924, 0.027876999229192734, 1.3212499618530273, 0.699999988079071, 1.784999966621399, -0.038979001343250275, -1.0335839986801147, 0.042761001735925674, 3.0975000858306885, 1.8899999856948853, 2.108750104904175)
(4284218.0, -0.01891000010073185, -1.0338280200958252, 0.02769399993121624, 1.5837500095367432, 0.7962499856948853, 2.047499895095825, -0.03660000115633011, -1.0294970273971558, 0.040077000856399536, 3.4387500286102295, 1.75, 2.134999990463257)
(4284228.0, -0.016836000606417656, -1.0280330181121826, 0.027876999229192734, 1.5837500095367432, 0.6212499737739563, 2.2750000953674316, -0.03788100183010101, -1.0227869749069214, 0.04617699980735779, 3.640000104904175, 1.6887500286102295, 2.0562500953674316)
(4284238.0, -0.016103999689221382, -1.0196759700775146, 0.027205999940633774, 1.566249966621399, 0.3762499988079071, 2.309999942779541, -0.033976998180150986, -1.0172359943389893, 0.046542998403310776, 3.0274999141693115, 1.846250057220459, 2.0737500190734863)
(4284248.0, -0.016530999913811684, -1.0155279636383057, 0.028669999912381172, 1.6449999809265137, 0.45500001311302185, 2.336250066757202, -0.03690500184893608, -1.0137590169906616, 0.04739699885249138, 3.036250114440918, 1.4262499809265137, 1.8637499809265137)
