time A1_xyz G1_xyz A2_xyz G2_xyz
(93240.0, -0.013175999745726585, -1.0421240329742432, 0.05227699875831604, 1.8550000190734863, 0.9712499976158142, 0.39375001192092896, -0.0462380014359951, -1.038403034210205, 0.05178900063037872, 3.9549999237060547, 1.8200000524520874, 2.5899999141693115)
(93250.0, -0.012626999989151955, -1.0380979776382446, 0.050202999264001846, 1.627500057220459, 1.0412499904632568, 0.3762499988079071, -0.04825099930167198, -1.030961036682129, 0.05130099877715111, 3.1937499046325684, 1.6799999475479126, 2.703749895095825)
(93260.0, -0.013602999970316887, -1.0377320051193237, 0.04806799814105034, 1.7237499952316284, 0.6737499833106995, 0.35874998569488525, -0.04507900029420853, -1.0293749570846558, 0.05441199988126755, 3.088749885559082, 1.8287500143051147, 2.336250066757202)
(93270.0, -0.013786000199615955, -1.0293749570846558, 0.0466650016605854, 1.653749942779541, 0.9712499976158142, 0.6825000047683716, -0.031415000557899475, -1.0232139825820923, 0.05990200117230415, 3.5612499713897705, 1.5049999952316284, 2.5199999809265137)
(93280.0, -0.01701899990439415, -1.02217698097229, 0.044224999845027924, 1.715000033378601, 0.6650000214576721, 0.3675000071525574, -0.046115998178720474, -1.0150400400161743, 0.06795399636030197, 3.0274999141693115, 1.6362500190734863, 2.3975000381469727)
(93290.0, -0.012626999989151955, -1.0197980403900146, 0.04739699885249138, 1.434999942779541, 0.875, 0.5074999928474426, -0.04727499932050705, -1.0135149955749512, 0.07210200279951096, 3.456249952316284, 1.8112499713897705, 2.5112500190734863)
(93300.0, -0.012870999984443188, -1.019858956336975, 0.04068699851632118, 1.3300000429153442, 1.3125, 0.5600000023841858, -0.04879999905824661, -1.0106480121612549, 0.07045499980449677, 3.473750114440918, 1.7324999570846558, 2.353749990463257)
(93310.0, -0.016530999913811684, -1.0235799551010132, 0.046542998403310776, 1.5225000381469727, 0.6912500262260437, 0.5249999761581421, -0.0491660013794899, -1.0135760307312012, 0.06594099849462509, 3.7362499237060547, 1.5750000476837158, 2.572499990463257)
(93320.0, -0.014030000194907188, -1.0316319465637207, 0.0487390011548996, 1.4612499475479126, 1.1112500429153442, 0.4025000035762787, -0.04550600051879883, -1.0274840593338013, 0.060329001396894455, 3.9725000858306885, 1.8287500143051147, 2.6162500381469727)
(93330.0, -0.012261000461876392, -1.0357799530029297, 0.05075199902057648, 1.618749976158142, 1.058750033378601, 0.4637500047683716, -0.0453840009868145, -1.0291919708251953, 0.05386300012469292, 3.858750104904175, 1.7675000429153442, 2.353749990463257)
